epoch,train_loss,train_bce_loss,train_dice_loss,train_tversky_loss,train_focal_tversky_loss,train_dice,train_f1_score,val_loss,val_bce_loss,val_dice_loss,val_tversky_loss,val_focal_tversky_loss,val_dice,val_f1_score,val_best_dice,val_best_threshold,val_best_precision,val_best_recall,val_precision,val_recall,lr,epoch_time_sec,gpu_memory_gb
11,1.064069993165143,0.08114505789694451,0.6416373547588976,0.6032617400953735,0.6825751623572291,0.7366866434551187,0.7366866434551187,1.5044753920947758,0.054856685981619524,0.9671721703589186,0.9549136894295015,0.9648930709244158,0.03597400494551181,0.03597400494551181,0.05219915892368518,0.9,0.027464493683858053,0.525169804606689,0.018535321051744703,0.6080313131204236,9.707359806323419e-05,13.194056987762451,1.158707618713379
12,1.0211677981662832,0.09775959595701222,0.6043503451631909,0.5520353786526637,0.638115717969892,0.7084249607898156,0.7084249607898156,1.2966761456815643,0.03181458256673796,0.8457089973575701,0.8081430057346152,0.8383051383827156,0.07890993929321997,0.07890993929321997,0.10546594067466893,0.9,0.05939085623678255,0.47039800734661574,0.0424537119157845,0.5585708155851019,9.652393605146847e-05,12.98697566986084,1.157975196838379
13,0.8058437942721757,0.07861988857398024,0.4709975127216495,0.4135955491969449,0.5124527856053345,0.6889536599898499,0.6889536599898499,1.102866524128583,0.02379393107374631,0.7234826749124911,0.6588056166488004,0.7111798303846407,0.10234467750496788,0.10234467750496788,0.1301960387281641,0.9,0.07459278266324378,0.5114232190136622,0.05587625960047506,0.607858630469274,9.592885397135708e-05,12.609824895858765,1.159195899963379
14,0.6987179245066155,0.0967614479707943,0.3856378998115138,0.33162085058998064,0.4326371549226134,0.712800384804058,0.712800384804058,1.1166811553234375,0.026612812771552766,0.7259028132248083,0.6822881757544441,0.728331058452894,0.08599071126022723,0.08599071126022723,0.10474987878884193,0.9,0.05831219583956831,0.5143954537364788,0.0463204650985839,0.5989471591084348,9.5288939097068e-05,13.358270645141602,1.161393165588379
15,0.5604733459124277,0.07783091608125269,0.30280762001275,0.261152429450605,0.3596696180576508,0.7548015006626292,0.7548015006626292,0.8724989124326523,0.023462709361682117,0.5580148285832899,0.52436667596546,0.5820427513625248,0.11533988531302782,0.11533988531302782,0.14167824433492915,0.9,0.08085666567261436,0.5717784219942378,0.0633393126387944,0.6442999026694413,9.460482294732424e-05,13.03764820098877,1.159317970275879
16,0.4832998714318462,0.06437172378847679,0.2594006709557563,0.22401173025344237,0.3190549536713757,0.7907820025143177,0.7907820025143177,1.1092099994606728,0.0343244038774019,0.7107887864855745,0.6774947055900646,0.7281936190226883,0.06517626965180223,0.06517626965180223,0.08063016533954072,0.9,0.04298058210439673,0.650071689463925,0.034127526367359495,0.7224623499488637,9.387718066217127e-05,13.164275407791138,1.158585548400879
17,0.4711066067968285,0.0811042003325629,0.23996997744683415,0.20733735371835194,0.30006485600548477,0.8060419273310722,0.8060419273310722,1.152771638004449,0.034904511358691916,0.7379637261768273,0.7147639792986713,0.7598068043775315,0.07529988507663,0.07529988507663,0.08967147871293218,0.9,0.049639632315629414,0.4632970874190415,0.04050478718549836,0.5341806993121295,9.310673033669524e-05,13.968859672546387,1.160050392150879
18,0.4172521282975123,0.06315945973520573,0.21570780032329445,0.18637675899323092,0.27676973709136327,0.8193234765863342,0.8193234765863342,1.0325898546423713,0.028986942329331515,0.6609474507465767,0.6295476810635994,0.6853109197865198,0.11575199025122898,0.11575199025122898,0.13086868727458162,0.9,0.07503842127535786,0.5112505363625126,0.06427843704775316,0.5810561898878185,9.229423231234978e-05,14.247419357299805,1.158219337463379
19,0.4276937951047199,0.07219505027406559,0.21619971961621434,0.18898998855121707,0.2785980487393195,0.8088370115919575,0.8088370115919575,0.7076556345344976,0.03064981440434384,0.44250517558595875,0.42074646259374426,0.4690012918892779,0.14341211081399038,0.14341211081399038,0.1552548921887907,0.9,0.09100252990169891,0.5281682033675585,0.08176988394756844,0.5826207993633857,9.144048842659084e-05,14.81667971611023,1.161393165588379
20,0.3790635123010487,0.05756824765590997,0.1937278729291015,0.16925579943366267,0.2555347824562897,0.824311763162166,0.824311763162166,0.8576461951614763,0.02788291564812128,0.5428597226299385,0.5208974811958484,0.573807118140938,0.1592944827912208,0.1592944827912208,0.17931529592838547,0.9,0.10804936013446644,0.5267291812746456,0.09228234161242428,0.5817155236467532,9.054634122155993e-05,14.319096088409424,1.159073829650879
21,0.35003281128255354,0.05746160862444942,0.17475686606594568,0.1512992219191175,0.23562867131214416,0.8424084573335412,0.8424084573335412,0.7835195019243786,0.022938648468173308,0.49757088614936484,0.4674391161122657,0.52601993992448,0.24828916158021155,0.24828916158021155,0.2729224263233746,0.9,0.18359298752933606,0.5315590626992226,0.15784733360133113,0.5814329520357812,8.961267311259669e-05,14.521453142166138,1.160172462463379
22,0.3257789880812219,0.04743774536161827,0.16577307653803147,0.1430799872292887,0.22513633088319096,0.8522762222523309,0.8522762222523309,0.6555814950494386,0.026453709702537836,0.40274030700678837,0.3819112854723025,0.45277495321937256,0.21866038782147018,0.21866038782147018,0.23746283586167874,0.9,0.15231306823981963,0.5385186968213108,0.13479268148518433,0.5787694529619896,8.864040551740159e-05,14.495426893234253,1.160538673400879
23,0.3202707485628504,0.05143610230855047,0.159400523153514,0.13828965424475057,0.21886824646715364,0.8528906435801294,0.8528906435801294,0.7163871406153074,0.028489356368589888,0.44746417337103805,0.4290838834652031,0.4808672202753362,0.13129024739765258,0.13129024739765258,0.1485006389571178,0.9,0.08627642425258744,0.5326788835278895,0.07394054893672529,0.585122081401249,8.763049794670778e-05,13.071544170379639,1.159562110900879
24,0.319014165134432,0.050691104467834355,0.15860903658169717,0.13880604638925295,0.21942804739806557,0.8575135510015609,0.8575135510015609,0.6682413801725754,0.024714283785872697,0.4167323033988946,0.3959112023732748,0.45358958893455953,0.17598483549943866,0.17598483549943866,0.18970174979762588,0.9,0.11136756490289634,0.6395537461666337,0.10096152733761735,0.6850006802646309,8.65839470573599e-05,13.210214614868164,1.158829689025879
25,0.30621951783452267,0.046472265628268325,0.15309347780159369,0.13383670819435786,0.21330754878118519,0.8581320126451825,0.8581320126451825,0.7641657867152004,0.027809586682505136,0.4817601815516096,0.46300569081336174,0.5091920397265675,0.18158627759897916,0.18158627759897916,0.19893295030001967,0.9,0.12277234278118011,0.5239767244714739,0.10787890604611994,0.573264539355646,8.550178566873413e-05,12.675149202346802,1.157975196838379
26,0.29328483241179104,0.04447771843387019,0.14634723504028663,0.12724280979830488,0.20491975708805082,0.8633135282337528,0.8633135282337528,0.6864003238492998,0.027751762145026036,0.42483261684485873,0.4021975073667795,0.4676318891953149,0.19246055976336357,0.19246055976336357,0.20920098142706536,0.9,0.1300769799393171,0.5340655775446965,0.11531687308572919,0.5814015551901176,8.438508174347012e-05,13.521588563919067,1.161881446838379
27,0.30808534623081624,0.052819175765994944,0.150327425440559,0.13152742495114034,0.20987749035578962,0.8538106882785271,0.8538106882785271,0.5717858239674827,0.029395284394334843,0.3468171130783785,0.334076988558379,0.3911468516381347,0.194784540001287,0.194784540001287,0.20686284641899286,0.9,0.12684411204855878,0.5603656685955352,0.11618553900803293,0.6021077749052327,8.32349373335208e-05,14.413746356964111,1.160294532775879
28,0.3045021145297286,0.05106668292577732,0.14912463278721666,0.13001503855726806,0.20862159615371437,0.8540338989618989,0.8540338989618989,0.7109256027646341,0.03319043712939818,0.4369711703564747,0.421770023269479,0.48152799381149797,0.1377148036710097,0.1377148036710097,0.15410716745837086,0.9,0.09016924212908842,0.5297380456507363,0.07827295897557895,0.5724220573303407,8.205248749256017e-05,14.405247211456299,1.158951759338379
29,0.32064749283647803,0.056851281630048385,0.1556017860732115,0.13597958978941982,0.21638885115488463,0.8477438119844989,0.8477438119844989,0.42066942944528407,0.03594880054157578,0.2414671852720393,0.22784319281033277,0.2865068901192488,0.24739899013678124,0.24739899013678124,0.2632826516036068,0.9,0.1870086538545776,0.4446316626720575,0.16651121852624903,0.48111479733310947,8.083889915582238e-05,14.471796989440918,1.160416603088379
30,0.2911645995289443,0.04784294291718395,0.1423054012546962,0.12431177077695842,0.20203251008957446,0.8591204309769397,0.8591204309769397,0.4562226470507988,0.039507230117499945,0.2645964609373146,0.2479929456237346,0.30423790841441917,0.2662908701862904,0.2662908701862904,0.2800495272320477,0.9,0.21046230952068312,0.4183838996973248,0.1889809568533408,0.4506441586166285,7.959536998847746e-05,13.984051942825317,1.158951759338379
31,0.2728627260317049,0.04438567766473126,0.1333070584499013,0.11561836699898793,0.19033998014200526,0.8706611877224903,0.8706611877224903,0.6314396773937797,0.025266908692034188,0.39010941997127113,0.37169682999394177,0.4321266999726478,0.22841754188050054,0.22841754188050054,0.24725857841266122,0.9,0.1593367480340544,0.5516687423467301,0.1412528576827348,0.5965191363771198,7.83231272036805e-05,13.377618551254272,1.159928321838379
32,0.2550047433904141,0.03767926786703281,0.12611028334826155,0.10905392437487307,0.18243038401369702,0.8747496052644104,0.8747496052644104,0.6857493242181568,0.02830110375274812,0.4245673678304627,0.4073738219780599,0.4657617046023395,0.2488371075693423,0.2488371075693423,0.26658283202479544,0.9,0.18274730608675221,0.49253278353942265,0.1620489802894753,0.5357871712485814,7.702342635146036e-05,13.155764102935791,1.159684181213379
33,0.252517358059316,0.0409877300266421,0.12220538977314443,0.1057551387325882,0.17864847727888483,0.8780914112574129,0.8780914112574129,0.5888560047497184,0.03419171609127704,0.3553444165434637,0.3441610231556039,0.3986397478381256,0.1863148933664543,0.1863148933664543,0.19865695339495673,0.9,0.12090864235706301,0.556514322194139,0.1104125009328875,0.5961005117682724,7.56975500796434e-05,12.866177082061768,1.161515235900879
34,0.2736488005427448,0.046971197089597974,0.13204291166907584,0.11423204578808609,0.18926938392939674,0.8670017233600184,0.8670017233600184,0.5369659177364072,0.03210346715249343,0.32209078880281533,0.3053777198054556,0.36554332614977314,0.2666892161987297,0.2666892161987297,0.27883381924194284,0.9,0.19144884854541147,0.5129773628740081,0.17657897326439737,0.5446096848800407,7.434680686803493e-05,12.994781017303467,1.160050392150879
35,0.24083449407294075,0.037785681493767716,0.11707775083903259,0.10094859531722512,0.17194212504518866,0.8820805737475691,0.8820805737475691,0.5659632639256029,0.029758079400401448,0.3417380110426072,0.32765470199382896,0.3889343439534424,0.2639603915354012,0.2639603915354012,0.27814346184512295,0.9,0.19132137492820409,0.5092359054324344,0.17399924030891203,0.5465248924655176,7.297252973710759e-05,13.022763729095459,1.158341407775879
36,0.22786233859662305,0.032145901396553024,0.11250505551302016,0.09642296935489619,0.16642276492392213,0.8838298483515568,0.8838298483515568,0.5166481662788097,0.035320454631030666,0.30579940055384397,0.2912679211103822,0.3510566240525369,0.29652303638479066,0.29652303638479066,0.3066346969316186,0.9,0.23588976160475383,0.43799122981421545,0.21622756200354157,0.47168004521121093,7.157607493247112e-05,13.092085361480713,1.157486915588379
37,0.25102994867298,0.042684094360271325,0.12027892071471089,0.10399248078147875,0.17613386703879022,0.880319971319081,0.880319971319081,0.6517684261997876,0.029515494155843636,0.40136139391367,0.3863907217434644,0.4417830769665807,0.25594692452995943,0.25594692452995943,0.2717437067895387,0.9,0.18477585291156073,0.5133698234448025,0.16643860609375233,0.5537409341605248,7.015882058642166e-05,13.144480228424072,1.158707618713379
38,0.2476213554560325,0.04287455914715164,0.1180556279187109,0.10207669771032667,0.17338233711062997,0.8787187964980453,0.8787187964980453,0.6140267191378157,0.029999779378658276,0.37642896232339523,0.3634432791970209,0.41519595651589813,0.20405880519539066,0.20405880519539066,0.2182283141014918,0.9,0.1388162430416476,0.5099580328826961,0.12527434797276069,0.5498686565286863,6.87221653578916e-05,13.202139616012573,1.160782814025879
39,0.21954837613893896,0.03166063527202667,0.10764675528344596,0.092596432754654,0.16048197167983497,0.8910680163729704,0.8910680163729704,0.4934906789900075,0.032249841453523775,0.2924914363265582,0.2809849984179308,0.3374988052065979,0.3161754087575508,0.3161754087575508,0.32772224106337505,0.9,0.24937531916746106,0.4778495253840997,0.2279995742001842,0.5155623698336409,6.726752705214197e-05,13.405559301376343,1.160050392150879
40,0.2148952300851658,0.030552059608707736,0.10504810730565438,0.0904074484023495,0.15859012554089227,0.8943270388203263,0.8943270388203263,0.46156217882208106,0.028581904368266565,0.27260415522845194,0.260778052409655,0.3207522398648272,0.3102646145410588,0.3102646145410588,0.3264671763656805,0.9,0.22839744727959216,0.5721290201041475,0.20873829418281079,0.6040753105668156,6.579634122155994e-05,13.249974727630615,1.159806251525879
41,0.21196709670450375,0.029303479558595306,0.10421683755524629,0.08951999638340764,0.1568935598442863,0.8961168909929267,0.8961168909929267,0.3683340405789175,0.03978147431250923,0.2055189958191235,0.1912578171499052,0.24606714092541718,0.3707817690609037,0.3707817690609037,0.3732291466595091,0.9,0.34856115271246735,0.4016546137662601,0.3249767544480462,0.4316176701445136,6.431005974894189e-05,13.394469022750854,1.159317970275879
42,0.2275266824298096,0.03504580559402717,0.1102045620747946,0.09504159421160602,0.16455263030165068,0.8894418293880977,0.8894418293880977,0.6882875716156243,0.03093433796882855,0.42565833615919935,0.4055742433717947,0.4633897918397982,0.2345728100304719,0.2345728100304719,0.25369242492201005,0.9,0.17099526100874382,0.4912926081357122,0.15066257462245372,0.5294397756169326,6.281014941466034e-05,13.210193872451782,1.160538673400879
43,0.20665455112695846,0.02922627760979878,0.10075712615571668,0.08660419912848429,0.15334229389934437,0.897618305916731,0.897618305916731,0.40102426350736,0.0357743234644991,0.22965169693356885,0.21928834583336354,0.271196485469199,0.28383183703578907,0.28383183703578907,0.295113024757757,0.9,0.2122356200956912,0.48418645540052735,0.1952719997009203,0.5193823193893735,6.12980904491289e-05,13.35192608833313,1.159928321838379
44,0.2252766911150016,0.03487676986022646,0.10902658272582247,0.09340024038907918,0.16274667843598284,0.8845496086267496,0.8845496086267496,0.5312067988974023,0.03229818791437286,0.3184196646896001,0.30441830591091634,0.36097789134971076,0.2731169849869215,0.2731169849869215,0.28519909754675976,0.9,0.19759985952756112,0.5123180291150734,0.18183647833657518,0.5484191688205522,5.977537507199341e-05,13.337003707885742,1.159806251525879
45,0.20462318255430292,0.028450327064129005,0.09990699568926932,0.0858246950720074,0.15253172084714547,0.8972449694603749,0.8972449694603749,0.6090048846547265,0.03263645576784068,0.37206747725537864,0.35489518453235885,0.4086019077224523,0.23757685135867462,0.23757685135867462,0.25182935565741005,0.9,0.1666576362102956,0.5150495546878028,0.15153447243717477,0.5497012066851473,5.8243506019491463e-05,13.248721837997437,1.161393165588379
46,0.19853107722353855,0.02771527119558396,0.09680339265916456,0.08260372343321488,0.14802482612716877,0.9007514315250752,0.9007514315250752,0.552411589208827,0.03267244663403494,0.33196294696488515,0.31639057638043927,0.3755523927494695,0.29314651128263947,0.29314651128263947,0.30411213999638015,0.9,0.21868593991474278,0.49906332743744225,0.20228782155703895,0.5321765339972726,5.67039950614331e-05,13.135549545288086,1.160904884338379
47,0.19176318283365104,0.025675567037845546,0.09386900934975877,0.08006087946566576,0.14443721229056466,0.9036431343327109,0.9036431343327109,0.5836592684226897,0.03248237600627482,0.3527314304612116,0.3403713808893712,0.396890924321267,0.26712425426580955,0.26712425426580955,0.27984430274338457,0.9,0.190888713532517,0.5240604493932434,0.1754308838799028,0.5596278427224416,5.515836150926649e-05,13.198700904846191,1.159440040588379
48,0.1833580391575207,0.024532773761590923,0.08936411292250097,0.07599252757107408,0.13892230659227847,0.9071195081948413,0.9071195081948413,0.41546283829934033,0.034332371353048036,0.23973356491309952,0.23010844485017834,0.2827938044012598,0.32816563650482516,0.32816563650482516,0.33654936104058686,0.9,0.26000684618888065,0.4769599480902989,0.2422713059609707,0.5084195874451819,5.3608130716701046e-05,13.105764389038086,1.162858009338379
49,0.18920217166064848,0.0262448938566766,0.09191432036300652,0.07845286856018775,0.1420859140768736,0.9041776508445827,0.9041776508445827,0.5653546538054167,0.03503500813711756,0.34140965705300247,0.32707931488244724,0.37781997477228696,0.27772716374965994,0.27772716374965994,0.29044487125988294,0.9,0.2105482441169952,0.4680589423446808,0.19224602856891848,0.5000889577291184,5.205483257436738e-05,13.035034656524658,1.159806251525879
50,0.18243931282473647,0.02470572336482794,0.0888151485672997,0.07522470288721801,0.13783688163297458,0.908070221719867,0.908070221719867,0.6152636145563575,0.03387855096047825,0.37369265272055713,0.35868629594041346,0.41538482612539834,0.2580835938053366,0.2580835938053366,0.27260119827692886,0.9,0.18427411631227358,0.5235528670550159,0.16835436580557317,0.5526158805242475,5.050000000000003e-05,12.77256727218628,1.158707618713379
51,0.18079975485573035,0.02386538171109957,0.08816585985138593,0.07503280607635712,0.1375370264967994,0.9082097631643695,0.9082097631643695,0.5977155516350872,0.03545104575883231,0.36148240517222835,0.3446197880716011,0.40156419881057315,0.2922530663963833,0.2922530663963833,0.30448625375304705,0.9,0.22418559566370821,0.47441680359155086,0.2059128930527669,0.5032809703715799,4.894516742563268e-05,13.300941467285156,1.159928321838379
52,0.17076125166649658,0.023141272374383553,0.08235888899592182,0.06998456669026527,0.13052218210647631,0.9119658639268471,0.9119658639268471,0.5310632328542106,0.03501053766986995,0.3167879662426567,0.30253869287691326,0.358529463015257,0.2989078135205171,0.2989078135205171,0.31012302525039315,0.9,0.22759594743110617,0.48654645163290466,0.2103817034901752,0.5160594865566472,4.739186928329902e-05,12.566786050796509,1.160050392150879
53,0.16749766258600676,0.02195092949007352,0.0809697907954734,0.06870419028368346,0.12915388479009463,0.9139387927201071,0.9139387927201071,0.5268978735889419,0.038398007590903414,0.31144731340440024,0.29755998242183695,0.3541051093330535,0.2779011290832403,0.2779011290832403,0.2875086455518982,0.9,0.20886402957831657,0.46114640349108793,0.1936581124735888,0.49186821697287736,4.584163849073357e-05,12.88525390625,1.158951759338379
54,0.17191418965219282,0.02334197759832432,0.08334723004447225,0.07009718943790605,0.13044996396856795,0.9118841586611744,0.9118841586611744,0.6647314844486827,0.03415615071663389,0.41002067597911823,0.3842624503644017,0.44110931886540355,0.2719673928229454,0.2719673928229454,0.2848889161635798,0.9,0.1995127851956722,0.4979906018772708,0.1829527503551255,0.5296804847670199,4.429600493856697e-05,13.099571943283081,1.157853126525879
55,0.1689640593644349,0.02251479608883711,0.08160168762046459,0.06955968035354843,0.1296951503136401,0.9140860682604919,0.9140860682604919,0.49548579307000634,0.03603320921278744,0.2921307471267009,0.2777603156942028,0.3346436785280203,0.297099179636044,0.297099179636044,0.30804994596206,0.9,0.22809745982368548,0.47430168182411786,0.21066462447345097,0.5038094839402498,4.275649398050859e-05,12.930350303649902,1.161393165588379
56,0.160111149552279,0.020728423829515407,0.0773853410006789,0.06555214277821937,0.12399476875042112,0.9160619711074046,0.9160619711074046,0.5134284099041417,0.036214930250476236,0.30502055213319645,0.288116434970534,0.3443858531424327,0.314109689511806,0.314109689511806,0.32536542929657764,0.9,0.24726572277414943,0.47557848688110244,0.22810144680523328,0.5042385741643184,4.122462492800665e-05,12.849122047424316,1.159928321838379
57,0.155272988886759,0.020376751030448313,0.07460735302548681,0.06313546846691402,0.12057776967633614,0.9193833326493176,0.9193833326493176,0.5639290734754097,0.03255163501159489,0.3424051126900876,0.32260833026266317,0.3779446566493862,0.2993759677058232,0.2993759677058232,0.31284828035705686,0.9,0.22397169114235913,0.5186654247467224,0.20567380050686362,0.5499052861819604,3.9701909550871175e-05,12.676475524902344,1.158463478088379
58,0.15397880099021463,0.019897773505505038,0.07420649671036264,0.0626248631686709,0.11974906174105553,0.9193258862025085,0.9193258862025085,0.4357259151967661,0.03780721958864654,0.25118128870550804,0.23848323392135057,0.2934748172418744,0.34485563861295937,0.34485563861295937,0.3513738828864147,0.9,0.2919786911251266,0.44110475034251806,0.27225302190303485,0.47026195434874035,3.81898505853397e-05,12.639883041381836,1.159073829650879
59,0.14998127736202033,0.01923434432534721,0.07225461153016574,0.06072235985231115,0.11698464282930457,0.9209350137956154,0.9209350137956154,0.4518577368837798,0.03811385509925269,0.26257071271693505,0.24699171217437796,0.3023463420099399,0.34429662178241804,0.34429662178241804,0.35241953699042755,0.9,0.2883313633108734,0.4531402078468812,0.2682440228423759,0.4805391884959443,3.668994025105817e-05,13.045799493789673,1.160660743713379
60,0.15051546797175389,0.019318142399573867,0.07255895316397544,0.060921173723762295,0.11727674454228297,0.9218612925632008,0.9218612925632008,0.5006254771443824,0.03605623615726368,0.296399833728131,0.2790278931549589,0.33633880940785205,0.32545245974411724,0.32545245974411724,0.3347668309189595,0.9,0.2593257948985475,0.47210913543527955,0.2406524315830811,0.5025326788832652,3.520365877844013e-05,13.05080795288086,1.159440040588379
61,0.14988043604820384,0.019357581737039,0.07203731460390392,0.060756370895252404,0.1169710791362521,0.9217312246924724,0.9217312246924724,0.35858514394729035,0.03974818740501525,0.19844427049828606,0.1894731583514053,0.24078537217954346,0.38991798768031394,0.38991798768031394,0.3943179905804566,0.9,0.3604126677381872,0.4352649370490967,0.3384971606011903,0.45975970947428085,3.373247294785809e-05,12.995123147964478,1.159317970275879
62,0.1484529051250077,0.01900884687782546,0.07136600804400058,0.060149063844510055,0.11615610135384126,0.9234402867906651,0.9234402867906651,0.48747208052315594,0.03751990716391897,0.28637364396525955,0.2688206643249962,0.3271570587389747,0.3381292873976675,0.3381292873976675,0.34608840016476766,0.9,0.2776703821000232,0.4592468943284428,0.2589005672338286,0.4872319494298923,3.227783464210847e-05,13.13092303276062,1.161515235900879
63,0.14802244675281406,0.019487230051128304,0.07078096430624842,0.05969628207671368,0.11550850520118473,0.9234644978801816,0.9234644978801816,0.5023514324620518,0.0353067385840393,0.29768855801052607,0.2820630220639839,0.33871227318800096,0.30338441833885554,0.30338441833885554,0.3150725371799927,0.9,0.22774710987034874,0.5110098272124253,0.21088613178030668,0.5404234387915666,3.0841179413578366e-05,13.097349405288696,1.159195899963379
64,0.14645732235789097,0.019032944028753766,0.07004869581285136,0.05911406582477046,0.114751365374002,0.9232995580931722,0.9232995580931722,0.45631798860912204,0.038437743285581305,0.2643562157866268,0.2502315343540637,0.30704805646995165,0.3383409177129314,0.3383409177129314,0.34663958875413575,0.9,0.27909888158600193,0.4573055227049129,0.2603564649105001,0.4830195393033652,2.9423925067528915e-05,13.084611415863037,1.159195899963379
65,0.14299564678872995,0.01789311415584028,0.06885927111443961,0.05776734745411007,0.11248652258521075,0.9255001195924449,0.9255001195924449,0.513246767999725,0.038885378284803186,0.30238828794759093,0.284422182571259,0.3439462078259511,0.3281679241981179,0.3281679241981179,0.33607678802450985,0.9,0.2684491777955516,0.44925223179221085,0.2503970646120464,0.47601280991278166,2.8027470262892447e-05,13.19362187385559,1.160172462463379
66,0.13879053636619984,0.017590435589422516,0.06645093961140079,0.05589690362401021,0.10949832180837282,0.9267672116114839,0.9267672116114839,0.4855104931326702,0.038293693113359055,0.28392989661716356,0.26756657616053076,0.32657380983035444,0.33938577255298186,0.33938577255298186,0.3480694647258569,0.9,0.27849142885849654,0.4639930508312503,0.25915024385930663,0.49158564536190535,2.6653193131965096e-05,13.193158626556396,1.157731056213379
67,0.13760822376225204,0.017499288915371447,0.06566590360363427,0.05530277843518026,0.10888606289088827,0.9283469610153655,0.9283469610153655,0.4800778422229707,0.03821482746164908,0.2805825547900594,0.26430207334913847,0.32256092098513023,0.34669106732847577,0.34669106732847577,0.35466302494544477,0.9,0.2910342097139043,0.4538989649504171,0.2704559045976623,0.4827735973456673,2.530244992035663e-05,12.906499147415161,1.161759376525879
