epoch,train_loss,train_bce_loss,train_dice_loss,train_tversky_loss,train_focal_tversky_loss,train_dice,val_loss,val_bce_loss,val_dice_loss,val_tversky_loss,val_focal_tversky_loss,val_dice,val_best_dice,val_best_threshold,val_best_precision,val_best_recall,val_precision,val_recall,lr,epoch_time_sec,gpu_memory_gb,early_stop_no_improve_epochs,early_stop_triggered
1,1.8516215923903645,0.39433265500920306,0.9730350688188786,0.9583328239244979,0.968507737569187,0.12069338510502534,1.7283044426977066,0.2321788499934276,0.9975858269561907,0.9961423832794716,0.9970795334648382,0.033406545268157506,0.08169020598055432,0.975,0.04480483838075135,0.4621668009751535,0.01706929219885396,0.7789557409128219,9.99938933078422e-05,40.31293272972107,10.026001930236816,0,False
2,1.5555949046483735,0.15367177218192424,0.9368699867935741,0.9082547637736401,0.9301062895513862,0.6501802287423827,1.5940533089944817,0.10002890888231644,0.9961720289756115,0.9943777705358181,0.9957047471823809,0.07384236944453328,0.13328788977518008,0.975,0.09219740047109093,0.2404527425143429,0.040606191649063955,0.40684555891596796,9.997557473810371e-05,34.85078263282776,2.6045708656311035,0,False
3,1.3596173188977025,0.09234150693944805,0.8438437238322906,0.8023514678766863,0.846864169706469,0.7166025983781049,1.6579954372088246,0.1668770677960657,0.9942234821670225,0.9919057322281448,0.9937897654405807,0.1463126048109324,0.3054982449026039,0.975,0.2463077396442846,0.4021360320664346,0.08373349998221409,0.579135749494731,9.994504881061753e-05,35.316486120224,2.6045708656311035,0,False
4,1.1279396292549468,0.07430752829743037,0.6914839705949346,0.6524381517652559,0.7242962598470369,0.7697817890168243,1.577798001341271,0.09600919538642244,0.9877876312741611,0.9845948011785015,0.9880023468664983,0.12435528427594143,0.21094237570207575,0.975,0.13693952778178964,0.45897478833269195,0.06957717394417601,0.5846511287162957,9.990232305719945e-05,35.283528327941895,2.6045708656311035,1,False
5,0.9805873920799623,0.05063423036596875,0.6028937444484651,0.5707912035127634,0.6541188328645215,0.8291920863425482,1.4934128379742535,0.03789891887728572,0.9698244563563513,0.9633128330526285,0.9713789227100939,0.18793497622619112,0.2541209650711481,0.975,0.17937497980153197,0.4356626304275017,0.11441185946878824,0.5258657680188978,9.984740801978984e-05,34.74512815475464,2.6045708656311035,2,False
6,0.9026942900989366,0.03658054018582123,0.5575359685494162,0.5294472578617618,0.6171555630513368,0.8625637038302274,1.5018513840563228,0.04934787915784117,0.9684917764342768,0.9587093924752993,0.9680234608582852,0.2884816398796651,0.33836810733888684,0.975,0.31754772393524344,0.3621102866530114,0.21604878773111102,0.4339776663768909,9.978031724785246e-05,34.80155420303345,2.6045708656311035,0,False
7,0.86160980848451,0.031594252162426395,0.5326826938786063,0.5040292177231822,0.5946657240695661,0.8702379682710392,1.4708984421653573,0.037982256036070125,0.96054894749832,0.928330358896307,0.9447344749806875,0.3271551818803742,0.36823210033494475,0.975,0.3666749683496427,0.3698025138405826,0.26449802904924163,0.4287134619206347,9.97010672950314e-05,35.00075960159302,2.6045708656311035,0,False
8,0.828105135443672,0.032176501525745416,0.5117202441812273,0.4744710697643999,0.5684167808406086,0.8696880386733803,1.4374210724555263,0.04475492942982226,0.9368320943460358,0.88643627244504,0.911668101855715,0.12384320191214482,0.14306895941648531,0.975,0.09149144589797392,0.327945285763452,0.07386974046639372,0.3828322047909583,9.960967771506666e-05,35.096495151519775,2.6045708656311035,1,False
9,0.7127126778737155,0.03426320305989717,0.43774924762007117,0.3838303017494319,0.4814004531385852,0.8545427214464704,1.1691514874921085,0.026095698800363765,0.7669685391603192,0.7164285194839142,0.7521744977897958,0.16241189310078535,0.1811171707466882,0.975,0.12936981385958077,0.30185973982464764,0.10275512428676527,0.38722253037624554,9.950617105696959e-05,34.87600779533386,2.6045708656311035,2,False
10,0.41171067632982494,0.042149952309655486,0.2285347317948061,0.190959951228193,0.28205198364273565,0.8559626161157603,0.435856362807092,0.025010021475199224,0.2655184954144819,0.2356757160088904,0.29065569033316174,0.3434624535724123,0.378444116121454,0.975,0.30297720537800094,0.5039769337837888,0.24537353890889224,0.5722022794106958,9.939057285945931e-05,34.88552284240723,2.6049046516418457,0,False
11,0.3443529125166468,0.03827197020313681,0.1834359518986732,0.159140018080913,0.24528998176853878,0.8731432124409385,0.7019749676950329,0.03222741840140738,0.4415637388683029,0.3962733276810545,0.4563676196560233,0.1813882387103826,0.20797838299080235,0.975,0.1344368892470507,0.4591474709838415,0.11016316099861156,0.5131814423708212,9.92629116446613e-05,34.99766778945923,2.6045708656311035,1,False
12,0.29944964780933514,0.03136551459919148,0.1582177207318515,0.1376909152092531,0.21973282579596187,0.8830836235426148,0.44325433184725893,0.035757107167711515,0.26185281290570184,0.24352148399345103,0.2912888229547179,0.31129535661728036,0.328631178781439,0.975,0.26220186975312204,0.44014191374216904,0.22730514052233294,0.4937310964822484,9.912321891107009e-05,35.00851035118103,2.6045708656311035,2,False
13,0.26456197404571813,0.029654636679355965,0.136532480403692,0.11918738293830695,0.19674971405311922,0.8951177161224655,0.45252051314251596,0.03277786175341736,0.26970895838826636,0.24418412514826446,0.3000673885164317,0.3716711414265248,0.39270661267757345,0.975,0.36741857835790537,0.4217328965681041,0.30777762135461717,0.4690427101754722,9.89715291257774e-05,34.77594614028931,2.6045708656311035,0,False
14,0.25818078243392,0.027776520289675206,0.13351447541085656,0.11656883532992816,0.19377957307951937,0.8966209715131268,0.45500467777620546,0.03221818462471373,0.26976878939201887,0.2512945261395815,0.3060354079182929,0.3366853193775287,0.35393049775887053,0.975,0.2965570651596295,0.43882847903191025,0.2561735726044201,0.490999570909519,9.880787971596799e-05,34.82060241699219,2.6045708656311035,1,False
15,0.23469915379947154,0.023378066471605168,0.12134152081718022,0.10580055400386186,0.179959132833897,0.9042504264157043,0.3840752584568763,0.036959530399417004,0.2201321539316229,0.20486465095235543,0.25396714817173854,0.3470955170142708,0.3544688551775127,0.975,0.29904871513593156,0.4351027200131683,0.2727275445877724,0.47722682127843913,9.863231105968498e-05,34.70206379890442,2.6045708656311035,2,False
16,0.23169383024582474,0.02280824417230504,0.11965518978957122,0.10459221830910734,0.17846079302502307,0.9033540605443376,0.35646377395340145,0.04135184008068166,0.2021911490691565,0.17910233527533384,0.22584157198906257,0.40232171536434524,0.4067558093847902,0.075,0.3993626173029235,0.41442789714371675,0.43583951943712407,0.3735910665506517,9.844486647586723e-05,34.7224395275116,2.6038384437561035,0,False
17,0.2441824012946493,0.029738920804970436,0.12308359384943254,0.10805837553429583,0.18271977296583386,0.8990543128103176,0.3846623832868713,0.0371269967551942,0.22002984484944743,0.20203560323303152,0.2550110840648769,0.3924939206782172,0.4030981360114774,0.975,0.3765338712386926,0.4336950947659189,0.3333260230710655,0.4772006572403862,9.824559221366101e-05,34.49747824668884,2.6045708656311035,1,False
18,0.2194522364892364,0.021829430937256963,0.1125447859341328,0.09818830086396275,0.17015603924517894,0.9081328998415148,0.45464925225203107,0.03529878959729388,0.26947910977836265,0.24864712242372908,0.2997427058779941,0.36855619784894605,0.38305901363132044,0.975,0.36187125358336036,0.40688218856924213,0.3099926461662573,0.454401314481034,9.803453744100869e-05,34.72034931182861,2.6045708656311035,2,False
19,0.22384604301941974,0.024505132137767047,0.11363623946117521,0.09927320528619836,0.17140934267458455,0.9065177872277448,0.348352832087162,0.04105510065213772,0.19233086292903157,0.1810877340484765,0.229933738180637,0.40858598428466,0.4092144940430929,0.95,0.43059761877214736,0.38985463260437364,0.39693865466583916,0.420937509811294,9.781175423251735e-05,34.98017644882202,2.6045708656311035,0,False
20,0.22090177869032004,0.02296447952412734,0.1124949636031498,0.0985536644551252,0.17088467186159642,0.9069070831848416,0.5909031517004674,0.03238173002156921,0.3655219209555724,0.3317304883550003,0.3859990041454968,0.37076724831167185,0.3930093292273234,0.975,0.34737036635276286,0.4524547100498935,0.29440274738961225,0.5006227041053989,9.757729755661011e-05,34.87421202659607,2.6045708656311035,1,False
21,0.23628047063870503,0.026862478310031697,0.11983027894173742,0.10543179304957491,0.1791754274328143,0.9017778310024547,0.4416383183429712,0.036981949275651,0.25721444752288647,0.2404561923607088,0.2948838440836498,0.32193317082155554,0.3429222374958805,0.975,0.27862649097149744,0.4457933459616091,0.24106594173456627,0.4844428629734464,9.73312252619635e-05,34.825446367263794,2.6045708656311035,2,False
22,0.20272086418764976,0.019490187232839924,0.10330417087874856,0.090188483041469,0.15985301152929243,0.9135401400008846,0.27956965875064727,0.04483492492534248,0.14755927077655134,0.13523959932755175,0.1743509230596363,0.43229768724851486,0.43350615087266886,0.025,0.4237986224268358,0.4436688260717085,0.47000043018917886,0.40019466044290475,9.707359806323416e-05,34.87371468544006,2.6045708656311035,0,False
23,0.18909583740946276,0.0184692129207825,0.09561714073936856,0.08293381959631824,0.15001896806442372,0.9157405288180427,0.32623951436142506,0.04222774928601137,0.1778772193017618,0.1663638390492343,0.21226908895743282,0.42277686951246196,0.42747408017104876,0.975,0.43831752577295485,0.4171541899088355,0.3935420452442842,0.45670374982969475,9.680447952607844e-05,34.785343647003174,2.6045708656311035,1,False
24,0.18392660758773283,0.017887790254248744,0.09267302336391992,0.08040349024132797,0.1467315882701627,0.9195730063356653,0.32869583814780995,0.04166466833896007,0.18023709650103067,0.1702819894743897,0.2135881463046494,0.38491159408635245,0.3942586105039046,0.975,0.3681882784579692,0.4243022051049051,0.32901151371348675,0.4636947807974465,9.652393605146843e-05,34.71423411369324,2.6045708656311035,2,False
25,0.19474449794094784,0.01964140534528967,0.09821596048067292,0.08577342391115726,0.15377426462744992,0.9149474667044268,0.3345558273398128,0.03596969284888316,0.18789907922178173,0.17870446107275614,0.22137411477154595,0.3630706099933644,0.3759637574473708,0.975,0.30692669359634894,0.48507079988671753,0.27594878145020996,0.5305857604836524,9.623203685930868e-05,34.86383843421936,2.6045708656311035,3,False
26,0.1913170752060764,0.020792058708755865,0.09527505549323528,0.08308635702879126,0.1504999224937347,0.9156983189605383,0.30059712797657834,0.03568332197907214,0.1651718184122863,0.15597387433894006,0.19948397522526115,0.42043483875719034,0.4266762643901407,0.975,0.4137419139186704,0.4404454165835834,0.37585865666087664,0.47700704335879424,9.592885397135704e-05,34.89573574066162,2.6045708656311035,4,False
27,0.18609870828923158,0.018656296289306293,0.09358085732579943,0.0813511152960557,0.14772310974163727,0.9178308596572746,0.41057365035399673,0.04076060813007712,0.23533933423691683,0.21774788411960197,0.2689474137721635,0.3484861664187247,0.3627840075429799,0.975,0.3357000409535373,0.39462172033762355,0.2930587223594945,0.4297704890579744,9.561446219345451e-05,34.852534532547,2.6035618782043457,5,False
28,0.16810791638107353,0.015172217369162163,0.08473973738415466,0.07297171558311427,0.13639192356992408,0.9236258351342171,0.3025914495397101,0.03988261301621343,0.1651475397342956,0.15052583468222847,0.1951225937441735,0.46362323197110406,0.4636922979168307,0.45,0.4692681149321759,0.4582474280748196,0.4715141414740078,0.4559920879946542,9.528893909706794e-05,34.668779134750366,2.6045708656311035,0,False
29,0.15799692282826344,0.013953173684729588,0.07926687064683041,0.06813010065248656,0.12955375726970716,0.9280144316961773,0.2813262976275123,0.0366390182282601,0.15319512749193712,0.14384734967362103,0.18298430280811392,0.4417799143609292,0.4490641498181636,0.975,0.44128998363250355,0.4571171416309316,0.3974552025295732,0.49723184477373483,9.495236500015045e-05,34.88283085823059,2.6045708656311035,1,False
30,0.15605696669929778,0.013852085696348923,0.07805420173759249,0.0672633651348636,0.12830135858882113,0.9289379588453379,0.27587140575789365,0.0392972131066611,0.14785615804535154,0.13714860735664638,0.17743606847839752,0.43801615553436724,0.4418839395814515,0.975,0.43938970633863156,0.44440665194480206,0.40142524026395215,0.4819468137431937,9.460482294732418e-05,34.8403525352478,2.6038384437561035,2,False
