epoch,train_loss,train_bce_loss,train_dice_loss,train_tversky_loss,train_focal_tversky_loss,train_dice,train_f1_score,val_loss,val_bce_loss,val_dice_loss,val_tversky_loss,val_focal_tversky_loss,val_dice,val_f1_score,val_best_dice,val_best_threshold,val_best_precision,val_best_recall,val_precision,val_recall,lr,epoch_time_sec,gpu_memory_gb
1,2.0323910855861094,0.5402306830938873,0.9951226583839072,0.9921127718697211,0.9940754861604213,0.01225809585307324,0.01225809585307324,1.9849263487587245,0.4867464781401808,0.9988722658573368,0.9981641597801291,0.998615203950729,0.011604382116986342,0.011604382116986342,0.013166994656267523,0.65,0.006692290238138663,0.40497744659898643,0.005861039774101128,0.5778694100529675,9.997557473810373e-05,13.090085506439209,7.335532188415527
2,1.792244431005832,0.3122825556683784,0.9874721031883507,0.9800498604114458,0.9849795458720937,0.2749357233401228,0.2749357233401228,1.74078386945253,0.24312522831575278,0.998543857265222,0.9976557043265345,0.9982295661087496,0.09798192640221913,0.09798192640221913,0.1536708806731652,0.85,0.11195841715361494,0.24492156021378902,0.05466417978279429,0.472051574551563,9.990232305719946e-05,9.309358596801758,2.097245216369629
3,1.6856297913564329,0.21562654036374881,0.9811667625045045,0.9703917319567483,0.9776729856581258,0.4884752746890062,0.4884752746890062,1.682236320555433,0.18436725653698696,0.9986727074760592,0.9978661300188088,0.9983927157839453,0.058136796339629225,0.058136796339629225,0.0730899570820076,0.75,0.04958909226745432,0.13893104206123488,0.03282793589260077,0.2538225659594071,9.978031724785248e-05,9.30854058265686,2.098587989807129
4,1.6183902989863537,0.1568266372537491,0.9757667514138572,0.9623861669021733,0.971593829700041,0.5913633973498201,0.5913633973498201,1.6374049641356014,0.13949087870086335,0.9986968270019718,0.9979212269230309,0.9984345102290371,0.19764911303989496,0.19764911303989496,0.19836996760067807,0.45,0.2285139192138179,0.17525195968635846,0.24986803589403692,0.1634833753701356,9.960967771506668e-05,9.2566819190979,2.098832130432129
5,1.5676811946717804,0.11822195999717794,0.9679483956382872,0.9511128859483403,0.9630216783518686,0.6720513689398925,0.6720513689398925,1.6062937643600292,0.10930213224147432,0.998106699416783,0.9970468170522999,0.9977698673783966,0.1723719541765172,0.1723719541765172,0.17285216569840234,0.55,0.14070140385925237,0.22404789065513492,0.13479319452843194,0.23900325480620874,9.939057285945934e-05,9.33220100402832,2.095902442932129
6,1.5302110384432583,0.09189724580748118,0.9606621721584915,0.9410333471718598,0.9553032486716974,0.6993228007441109,0.6993228007441109,1.5849965125334724,0.08969568715929539,0.99701965033488,0.9954633809839684,0.9965623503757504,0.12082163634508518,0.12082163634508518,0.1601798121354427,0.9,0.12377551719410085,0.2269207020333503,0.07200813294797545,0.3750928823348918,9.912321891107012e-05,9.472657918930054,2.097733497619629
7,1.495304548202219,0.07311264513412671,0.9500778476871055,0.9265868170297938,0.9442281173177228,0.7103164651901828,0.7103164651901828,1.5724171329247887,0.07616339923096585,0.997610881410796,0.9964123034952684,0.9972856993689099,0.1263010652415397,0.1263010652415397,0.12742752888706113,0.6,0.10400465919691593,0.164467143200927,0.09607713672995703,0.1842680871994096,9.880787971596802e-05,9.379908323287964,2.096879005432129
8,1.4545489006391783,0.061068426206822186,0.930792402647423,0.9021803881890526,0.9253761428685976,0.743152846821567,0.743152846821567,1.5785911129775956,0.08168067115443745,0.9980182094251064,0.9970615997223325,0.9977844540737059,0.09157812674015112,0.09157812674015112,0.09161258165107644,0.45,0.07637218169816494,0.11445196805888246,0.07972526449688198,0.10757082605095312,9.844486647586726e-05,9.367642879486084,2.0998458862304688
9,1.4042065299450843,0.05810186184714255,0.8977410975570776,0.8654105376192008,0.8967271452004906,0.7630113087854119,0.7630113087854119,1.5615863777266827,0.06421139786785254,0.9983170591650734,0.9974977036308935,0.9981158511689158,0.026376971112800896,0.026376971112800896,0.029656147210730448,0.25,0.025598242520058382,0.0352429592573415,0.028459422450025775,0.02457849734695368,9.80345374410087e-05,9.349039316177368,2.099564552307129
10,1.3438193133478473,0.056107474251426565,0.8559714907326528,0.8231658966770773,0.8634806930308041,0.7555726781886211,0.7555726781886211,1.5735040176543746,0.07648599174416902,0.9980992644864294,0.9971295716012718,0.9978375350681141,0.0717700646867255,0.0717700646867255,0.07297084204356226,0.55,0.11813753044767877,0.05278856317565866,0.09829188166016153,0.05651955500201122,9.757729755661012e-05,9.362845659255981,2.0965499877929688
11,1.2909443297723286,0.048930792225242374,0.823327187429701,0.7902623006290228,0.8373727040711213,0.7752345000251437,0.7752345000251437,1.5645208609366645,0.072991399276316,0.9942816450579017,0.9927759510281178,0.9944956286299214,0.19072215133761952,0.19072215133761952,0.19539304962973172,0.65,0.21863502098757667,0.17661772247272314,0.18684363767786447,0.19476509926625846,9.707359806323419e-05,9.26052975654602,2.096879005432129
