epoch,train_loss,train_bce_loss,train_dice_loss,train_tversky_loss,train_focal_tversky_loss,train_dice,val_loss,val_bce_loss,val_dice_loss,val_tversky_loss,val_focal_tversky_loss,val_dice,val_best_dice,val_best_threshold,val_best_precision,val_best_recall,val_precision,val_recall,lr,epoch_time_sec,gpu_memory_gb,early_stop_no_improve_epochs,early_stop_triggered
1,1.8125823793610445,0.35582529005212654,0.9727290919700039,0.9577177653481385,0.9680559917941423,0.250283990575878,1.7689567594841202,0.2725902645170416,0.9977398835676659,0.9963723297033956,0.9972532298439115,0.028136640526249288,0.09725877762823251,0.975,0.05360486177030729,0.5239243963953679,0.014304516465260904,0.8520057351566954,9.99938933078422e-05,62.63121247291565,18.38848066329956,0,False
2,1.6480092534323787,0.2143246631812104,0.9578463410147214,0.9362647436743401,0.9516764977932586,0.5491684777254741,1.6668157404173347,0.17148222385177883,0.997082465978693,0.9953911941874607,0.9965021056805996,0.06734724951516903,0.255437919555919,0.975,0.1707096256006012,0.5071532480034185,0.03528278843480034,0.7383334554317912,9.997557473810371e-05,53.78061652183533,4.317792892456055,0,False
3,1.546529068666346,0.13966819202846578,0.9402802299965373,0.9121770970809185,0.9331612919805808,0.6215104464340747,1.601180996694751,0.10752241899103458,0.9960046581177975,0.9938332562531779,0.9953078430224911,0.16005733942884495,0.37484647266347915,0.975,0.3520080874917967,0.4008539942018394,0.0904185323547793,0.6964552961242182,9.994504881061753e-05,53.82835268974304,4.317629337310791,0,False
4,1.4599599613151486,0.0905967733750512,0.9153809158444303,0.8796727458763001,0.9079645407042337,0.6806350354083934,1.5612336323872413,0.07016971886876118,0.994311817092523,0.9915014603448004,0.9935041810647055,0.13123845021372782,0.3333164347333119,0.975,0.27947291983979333,0.41285805486053895,0.07288852149404323,0.6579575305330881,9.990232305719945e-05,53.80527591705322,4.317873477935791,1,False
5,1.3747746830604468,0.05870486954774927,0.879461570939038,0.835477104767814,0.873216484018299,0.7215550859320736,1.5406701265651257,0.054884966351416875,0.9908377862739325,0.9868821034453249,0.9898947589269653,0.07693702304873586,0.17150934775454513,0.975,0.10076943374513028,0.5755303450510326,0.04065935670641,0.7139276407359871,9.984740801978984e-05,53.8024480342865,4.3179473876953125,2,False
6,1.2825977029906108,0.03862190940667449,0.8300990989623879,0.7786902415503423,0.8277533940418297,0.7562660238396383,1.5109107548337681,0.02933653947515363,0.9878836695118767,0.9836885371939196,0.9873810958258087,0.25724471048558717,0.37853576226646923,0.975,0.33684777464039395,0.43199966510008686,0.16654273372413353,0.5648972799863085,9.978031724785246e-05,53.802929162979126,4.317982196807861,0,False
7,1.1789263209545602,0.0269839023773853,0.7659147543116502,0.7103350482379283,0.772055333240461,0.8009438659335288,1.4965797582007465,0.02428959285175659,0.9815026644755064,0.9763531770555618,0.9815750052981422,0.1798825508050011,0.2854536840660014,0.975,0.19879700113676427,0.5060386599823623,0.10562970183883036,0.6055718935434451,9.97010672950314e-05,53.85596203804016,4.318226337432861,1,False
8,1.0795701275828142,0.0225352957731197,0.6986665315894316,0.6443250578687624,0.7167366001840747,0.8233849637717321,1.4855291778039872,0.021806467690717507,0.9755629309738232,0.969699441668499,0.9763195492887478,0.19677891704879,0.2783514296957319,0.975,0.18930247460370733,0.5255936620231471,0.11776227465258426,0.598083745852687,9.960967771506666e-05,53.8792986869812,4.317615985870361,2,False
9,0.9878161496594738,0.019511145138926485,0.6351578614951603,0.585919314358647,0.6662942874487505,0.8551019042510303,1.4909246648353416,0.030533785013985747,0.9732168433722689,0.9672282234880505,0.9743480769043698,0.0970783195485314,0.13860550674360922,0.975,0.07930992012488058,0.5492459524230258,0.0527170363697758,0.6124739667818168,9.950617105696959e-05,53.897400856018066,4.317868709564209,3,False
10,0.9235286893353235,0.01888800404918438,0.5889629515591384,0.5460335099585323,0.6313554678058279,0.8670207262165948,1.4772603510819782,0.0228443750811278,0.9694070497587305,0.9614915452807783,0.9700178580507977,0.2671972344919889,0.3174018791230098,0.975,0.2635980658682966,0.3988027336184871,0.1891281132210484,0.4550240185866945,9.939057285945931e-05,53.89601135253906,4.317868709564209,4,False
11,0.8617793119497413,0.016128822794808942,0.5469274295895707,0.5084155515941513,0.5974461178867764,0.8964504904214682,1.4700886377616695,0.023014099012871127,0.965094139677982,0.9537140207514507,0.9639608056950381,0.3308794957039256,0.3747018467060908,0.975,0.3270786582627951,0.43855637303615946,0.25211507777667297,0.48121945348532136,9.92629116446613e-05,53.97164535522461,4.317376613616943,5,False
12,0.8327368528971993,0.016980829148226594,0.525455553271988,0.48960878895016074,0.5806009423270352,0.8971121593651056,1.4640828864823052,0.02428563209024945,0.9606211137415018,0.9463250912914744,0.9583522796284176,0.2839559287869275,0.32225578308748254,0.975,0.24913682718244126,0.45612290818491896,0.19842955793341674,0.4990580946298317,9.912321891107009e-05,53.968027114868164,4.317868709564209,6,False
13,0.8142003247646166,0.019713663502875397,0.5111820188502623,0.4747595315114718,0.5666092857146812,0.8888679375327809,1.460729034698797,0.026008372799534774,0.9574851760440315,0.9415001025524782,0.9544709724016986,0.1830459867066886,0.2178387912512794,0.975,0.1376705895353144,0.5215434689325483,0.10911069145201616,0.5677910225949662,9.89715291257774e-05,53.89461946487427,4.318226337432861,7,False
14,0.7733869446284326,0.01625527872804009,0.4873334857280297,0.4450662067987323,0.5395963620791452,0.9097614014497787,1.4340044465558281,0.02456370108679833,0.9454878657300987,0.9067107597772244,0.927905766930281,0.3692059020843316,0.3921620445571518,0.975,0.3472738350298592,0.45037728542848826,0.2953019291836756,0.49244905861765315,9.880787971596799e-05,53.87271857261658,4.3179521560668945,0,False
