epoch,train_loss,train_bce_loss,train_dice_loss,train_tversky_loss,train_focal_tversky_loss,train_dice,train_f1_score,val_loss,val_bce_loss,val_dice_loss,val_tversky_loss,val_focal_tversky_loss,val_dice,val_f1_score,val_best_dice,val_best_threshold,val_best_precision,val_best_recall,val_precision,val_recall,lr,epoch_time_sec,gpu_memory_gb
1,1.9205953493028929,0.43050346283632407,0.9938209655439224,0.9900764719641798,0.9925418366666953,0.029579887919444634,0.029579887919444634,1.7731183446389687,0.2751075719147735,0.9987644283019709,0.9980028531934693,0.9984926991706375,0.06615836473135901,0.06615836473135901,0.16495520062325897,0.75,0.1435400952258638,0.1938807547800683,0.035568779500346155,0.4726010193506752,9.997557473810373e-05,22.45938205718994,7.246354103088379
2,1.7104899675618648,0.23600332195247054,0.9840027306108297,0.9747433201671662,0.9809678357849738,0.36182188831197387,0.36182188831197387,1.6836123141600574,0.18599227048521672,0.9985139335296339,0.9976333259149464,0.9982122176655308,0.12395020190187614,0.12395020190187614,0.15571273705214886,0.75,0.12531859985130667,0.20557084698213227,0.07439285103919384,0.37128339839438035,9.990232305719946e-05,16.31700849533081,4.206833362579346
3,1.6266995792799142,0.16377622537073733,0.9766362649872519,0.9636710294517585,0.9725741856498247,0.5631912368731041,0.5631912368731041,1.6395410935711356,0.14294748266405916,0.9978654413338167,0.9966350900319586,0.9974563366949781,0.09897377706830707,0.09897377706830707,0.14580642904407604,0.85,0.10105016041309386,0.2617293382590126,0.055484734325249856,0.45779217381269804,9.978031724785248e-05,16.283551931381226,4.207321643829346
4,1.5734311265575824,0.12058523515305994,0.9701355696993752,0.9542746724119787,0.9654206368799307,0.6247613250372385,0.6247613250372385,1.6071051027847119,0.10865337027706544,0.9990344338759773,0.9984499696482748,0.9988345989657974,0.036308387549177104,0.036308387549177104,0.037199259716220595,0.3,0.023344698415916187,0.09150610668643368,0.02812497305623324,0.05120825527725968,9.960967771506668e-05,16.309099674224854,4.206833362579346
5,1.5207577025870043,0.08590229778364936,0.9584167770013289,0.9378403705724053,0.9528772581933508,0.7115375424577246,0.7115375424577246,1.5764518203604603,0.07995045525271416,0.9977862499886446,0.9965974487206428,0.9974302237688579,0.16154468947696135,0.16154468947696135,0.17100277711992987,0.7,0.1760218496891095,0.16626199621136029,0.13110824868333107,0.2103850299838775,9.939057285945934e-05,16.281241178512573,4.204391956329346
6,1.4775655571199966,0.06209574500812785,0.9456087164517358,0.9207510391228041,0.9397221883121097,0.7404511603177715,0.7404511603177715,1.5624129552785717,0.0660002355567885,0.9977077746173382,0.9965698049184342,0.9974098907598679,0.073459036557058,0.073459036557058,0.08035674554007641,0.85,0.0727310498623928,0.08976881455971693,0.048476389390949295,0.15157350524842672,9.912321891107012e-05,16.281543731689453,4.208786487579346
7,1.4360459254994302,0.04740224867183366,0.9277010954776859,0.8976698632287005,0.9218851745484026,0.7273973287979376,0.7273973287979376,1.5410661047110183,0.04995274153047818,0.9941878068927517,0.9919930883200772,0.9938511099862913,0.21013639643479026,0.21013639643479026,0.25389852634983257,0.9,0.2330412118666767,0.27885631756848234,0.145752958340058,0.37640631704515054,9.880787971596802e-05,16.315807580947876,4.206833362579346
8,1.3813681368425716,0.03942186061572125,0.895796295223691,0.8598010015548596,0.8922999616477518,0.7613571968048162,0.7613571968048162,1.5455551663522755,0.05333021850842483,0.9947738252242769,0.993373820704447,0.9949022493374313,0.25518734994805886,0.25518734994805886,0.25777549669075817,0.6,0.3266659707554167,0.21288107921413021,0.2910246184572806,0.22720850645193288,9.844486647586726e-05,16.272868394851685,4.204880237579346
9,1.3143992176758572,0.03996398192045027,0.8480801463533301,0.8097359650027407,0.8527101834496607,0.7750570342205069,0.7750570342205069,1.5564568564264816,0.05900845399933531,0.9984140907970265,0.9974330503959402,0.9980686111077759,0.01642145551542159,0.01642145551542159,0.01646235857310028,0.6,0.013257412360160259,0.021710918776348908,0.012450184402141915,0.024112777469610935,9.80345374410087e-05,16.37563920021057,4.204391956329346
10,1.2434259673399657,0.03683981336050332,0.7991403192789429,0.7626114033251442,0.8148916652092941,0.8002689239294601,0.8002689239294601,1.5684646908851596,0.07291330466156042,0.997147239116301,0.9957783376967506,0.9968082924378477,0.1483160015566214,0.1483160015566214,0.15004157011194078,0.4,0.12991966179833123,0.17753869661218746,0.14010498101400673,0.15754937153972354,9.757729755661012e-05,16.30849027633667,4.204880237579346
11,1.1880504028455972,0.034216612173653696,0.7612488447249037,0.72596934861686,0.7851698865425445,0.8118385856218809,0.8118385856218809,1.5261159726183693,0.045478413557447264,0.9868637536341688,0.9837780635684765,0.9875476140672852,0.09102738704543331,0.09102738704543331,0.11265174010093892,0.9,0.07661196851163915,0.21271886217820185,0.05396422270066398,0.2906458331151476,9.707359806323419e-05,16.399088859558105,4.203171253204346
12,1.1263028643200304,0.028703866342441188,0.7210001215922568,0.6874313514927177,0.7531977579936867,0.8415574606507571,0.8415574606507571,1.5198318591789433,0.03907480845955252,0.9868474322134001,0.9841705413344097,0.9878192419177723,0.27316438286086503,0.27316438286086503,0.2737331948497259,0.55,0.30716741327201585,0.2468629318373189,0.298906689220939,0.2515044321879146,9.652393605146847e-05,16.40738010406494,4.203494548797607
13,1.0815117934391894,0.025381899279743762,0.6909669444244196,0.6604177162584292,0.7303258993201199,0.8562150868859552,0.8562150868859552,1.5379502217106964,0.04468974313189132,0.9956003630067186,0.9938101238316899,0.9953202240240242,0.08763200687834334,0.08763200687834334,0.10128985566270719,0.25,0.12620919574322015,0.0845883350252302,0.15341020640530684,0.06133373800375646,9.592885397135708e-05,16.34656572341919,4.204880237579346
14,1.0394973712743243,0.022424686860350266,0.6621666852467308,0.6365554293893672,0.7098120008508025,0.8775668119419152,0.8775668119419152,1.528412855508469,0.04812507676777066,0.9866018375025085,0.9834989521530193,0.9873718776096682,0.11822479441024374,0.11822479441024374,0.11879043722407809,0.7,0.09522576897820116,0.1578528743811379,0.08872166261704169,0.17712530481095062,9.5288939097068e-05,16.365702867507935,4.206833362579346
15,1.0234888875555546,0.020134046836795833,0.6519874196239387,0.6278977871601179,0.7027348442164962,0.8882774081896676,0.8882774081896676,1.5224814090582162,0.03719545355725199,0.9900591774109642,0.9875406956197218,0.9904535536355976,0.1683507722969187,0.1683507722969187,0.17105366165032576,0.8,0.20143104328572542,0.14863790017888423,0.1606672436256357,0.17680610354670448,9.460482294732424e-05,16.372310161590576,4.208011150360107
16,0.9968854880921886,0.01808506841878399,0.6347137397913551,0.61167199861455,0.6881733510319581,0.8885142279852208,0.8885142279852208,1.519953525556684,0.03515237916723717,0.989820914764745,0.986768174230879,0.9899604621397097,0.16059751612180692,0.16059751612180692,0.19316532690578564,0.15,0.24321919440673456,0.1601971721906834,0.28618963921014584,0.11161578633394124,9.387718066217127e-05,16.211636781692505,4.204880237579346
