epoch,train_loss,train_bce_loss,train_dice_loss,train_tversky_loss,train_focal_tversky_loss,train_dice,train_f1_score,val_loss,val_bce_loss,val_dice_loss,val_tversky_loss,val_focal_tversky_loss,val_dice,val_f1_score,val_best_dice,val_best_threshold,val_best_precision,val_best_recall,val_precision,val_recall,lr,epoch_time_sec,gpu_memory_gb
1,2.138069682521349,0.6441297846032367,0.9962359281475743,0.9938839717658658,0.9954079379164178,0.004185692337541957,0.004185692337541957,1.9301974050326123,0.43120559277403736,0.9993772798670145,0.9989747538277357,0.9992290712710382,2.5801180404001636e-05,2.5801180404001636e-05,0.0009736370243473963,0.35,0.00048749287774152374,0.35191677742757693,1.4947894132369006e-05,9.419053699066772e-05,9.997557473810373e-05,17.692452430725098,7.348022937774658
2,1.9194249220865143,0.4259483765753611,0.9959348424939118,0.9934521299712297,0.9950834098930457,0.0018277858386027258,0.0018277858386027258,2.3421719619036216,0.8432204127806967,0.9993514638745443,0.9989365827358755,0.9992001526673701,1.8580040661574282e-06,1.8580040661574282e-06,0.000780041120646059,0.25,0.0003902044042986476,0.8278092327653149,9.442415898762112e-07,5.7560883716519156e-05,9.990232305719946e-05,12.479367017745972,2.4640374183654785
3,1.829748319350881,0.34269048542647385,0.9919112109193607,0.9870924191641443,0.9902932439538852,0.1710869307620307,0.1710869307620307,1.7561777707794468,0.2583864607972429,0.9986279294061918,0.997783154930175,0.9983267580318808,0.07353884948492027,0.07353884948492027,0.16044823038475628,0.85,0.18184469558865088,0.1435568439889988,0.03963558641056124,0.5084771483288985,9.978031724785248e-05,12.370041370391846,2.4635491371154785
4,1.7249811040380338,0.24940595194519682,0.9846778853940801,0.9758382887155884,0.9817945468009432,0.3754075921031921,0.3754075921031921,1.7099739110563918,0.21310676400919995,0.9980477655037934,0.9968821655975916,0.997638768361325,0.11577717471711522,0.11577717471711522,0.2327106330785531,0.9,0.17160733720631255,0.36138815920274964,0.06409471011492268,0.597853502317821,9.960967771506668e-05,12.537396430969238,2.4651360511779785
5,1.6635124456943402,0.1964588481901147,0.9792584938328758,0.9676420047904605,0.9755902122039811,0.5439487580957526,0.5439487580957526,1.6656615965882426,0.16883263663602757,0.9980178604643029,0.9968572736628382,0.9976221992853622,0.1968422655061346,0.1968422655061346,0.2770706773626875,0.9,0.26875215188614987,0.28592060784278245,0.12495503260927605,0.4634907013006334,9.939057285945934e-05,12.624846935272217,2.4635491371154785
6,1.6188261491171951,0.15831950231371178,0.9750516660625728,0.96148892973107,0.9709099632460986,0.6160744894677243,0.6160744894677243,1.6398118818554088,0.1419922246829474,0.9986362746755365,0.9978326815611899,0.9983667611431967,0.1654845347901588,0.1654845347901588,0.16591301415147175,0.55,0.14402601004647908,0.19564421094483803,0.13773113130444206,0.20724534541752193,9.912321891107012e-05,12.374664783477783,2.4624505043029785
7,1.579705166501934,0.12780843258183291,0.9695336096483763,0.9533634317286782,0.9647262479976657,0.668662245864113,0.668662245864113,1.60887797006592,0.11264055913471314,0.997627626329128,0.9963291547929394,0.9972195737481762,0.2545605874246984,0.2545605874246984,0.26601146838227635,0.8,0.2467674294741297,0.28851084761002577,0.19686294029968937,0.36010088853054384,9.880787971596802e-05,12.509351253509521,2.4611077308654785
8,1.5369003970030015,0.09803987763428607,0.961059271020012,0.9414291046242494,0.9556024979285934,0.6812347535831903,0.6812347535831903,1.5870560165951249,0.09097432333079918,0.9975183132183121,0.9962044115823286,0.9971267564147154,0.22670792300619116,0.22670792300619116,0.22773048886710495,0.6,0.1953760343425363,0.27292754654568085,0.1853734598479346,0.29176565394381443,9.844486647586726e-05,12.298466444015503,2.4618401527404785
9,1.491559643152422,0.07132565334528126,0.9487135207734279,0.9250935604462631,0.9430409388353309,0.6925493252139603,0.6925493252139603,1.567027484622792,0.07273610323469422,0.9963457942949968,0.9945761952154558,0.9958911706265148,0.10574784270380762,0.10574784270380762,0.12225645414347136,0.9,0.08403366287709284,0.22426243576716923,0.0641800146580735,0.30014337892837323,9.80345374410087e-05,12.59164810180664,2.4623284339904785
10,1.4353591676871253,0.05665634485720014,0.9204851798903597,0.8906361182463027,0.9164352816556544,0.7226962181492648,0.7226962181492648,1.582746223240509,0.08611285421528359,0.9978350223373663,0.9968180570257715,0.9975966893641048,0.22306648214183242,0.22306648214183242,0.23880405267300103,0.25,0.2701270906542988,0.21399043442757584,0.30620147958689725,0.1754351079527292,9.757729755661012e-05,12.103121519088745,2.4603753089904785
